"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","MANUAL_CODE","CONSENSUS_CODE","CONSENSUS_AGREE","CONSENSUS_INCORRECT","PROBABILITY_CODE","PROBABILITY_INCORRECT"
"448","5",0.803354880745081,"5",0.94720483289884,"5",0.9999999999995,"5",0.999954602131298,"5",1,"5",0.845,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"449","5",0.84233586789976,"5",0.94424708101987,"5",0.999999999730073,"5",0.999664649869534,"5",1,"5",0.9,"5",0.566589571195804,"5",0.936170212765957,5,5,8,0,5,0
"450","5",0.737108247206547,"5",0.922819508703101,"5",0.999971987500234,"5",0.880797077977882,"5",1,"5",0.745,"5",0.567299641735506,"5",0.936170212765957,5,5,8,0,5,0
"451","5",0.459908656058531,"5",0.930746688027748,"5",0.998667508517592,"1",0.119202922022118,"1",0.76,"5",0.68,"5",0.567313219014735,"5",0.936170212765957,5,5,6,0,5,0
"452","8",0.335478135783937,"8",0.278059971305104,"8",0.997939100658221,"8",0.119202922022118,"8",0.72,"5",0.335,"11",0.42815978244806,"8",0.491803278688525,8,8,6,0,8,0
"453","8",0.83365576826525,"8",0.903352345340405,"8",1,"8",0.999664649869534,"8",1,"8",0.47,"5",0.567171323420103,"8",0.491803278688525,8,8,7,0,8,0
"454","8",0.265241296736399,"8",0.252973493478351,"6",0.899022513824973,"6",0.0179862099620915,"8",0.92,"5",0.29,"3",0.74850215948281,"8",0.491803278688525,8,8,4,0,8,0
"455","5",0.802472968019637,"5",0.640427187059866,"5",0.999999414237904,"5",0.5,"5",0.88,"5",0.665,"5",0.563024484542178,"8",0.491803278688525,8,5,7,1,5,1
"456","10",0.34977519456112,"2",0.234663386423126,"10",0.999611320299182,"1",0.0179862099620915,"8",0.68,"3",0.225,"11",0.482856651633784,"8",0.491803278688525,3,8,2,1,10,1
"457","3",0.695989232583274,"3",0.957927750480131,"3",1,"3",0.982013790037908,"3",0.52,"3",0.815,"5",0.371127713435388,"8",0.491803278688525,3,3,6,0,3,0
"458","5",0.305477068066392,"8",0.291213744795765,"5",0.994513113497869,"8",0.119202922022118,"8",0.96,"5",0.445,"5",0.567076237008004,"8",0.491803278688525,8,5,4,1,5,1
"459","8",0.823806615409088,"8",0.997164754092903,"8",0.999999999999996,"8",0.999999168471972,"4",0.6,"8",0.64,"5",0.567313219014735,"8",0.491803278688525,4,8,6,1,8,1
"460","8",0.893044587873943,"8",0.890198590175389,"8",0.999999999999999,"8",0.999954602131298,"8",0.96,"8",0.58,"5",0.567254317549527,"8",0.491803278688525,8,8,7,0,8,0
"461","10",0.283516174055038,"10",0.205594347411825,"10",0.986168699492502,"8",0.0179862099620915,"8",0.8,"10",0.355,"6",0.779970885628785,"8",0.491803278688525,10,10,4,0,10,0
"462","10",0.283516174055038,"10",0.205594347411825,"10",0.986168699492502,"8",0.0179862099620915,"8",0.8,"10",0.355,"6",0.779970885628785,"8",0.491803278688525,10,10,4,0,10,0
"463","1",0.532180876590645,"1",0.785135821526416,"1",0.999999999801591,"1",0.5,"4",0.72,"1",0.3,"5",0.562799746840043,"7",0.4,1,1,5,0,1,0
"464","4",0.246518873367976,"8",0.496927668537814,"1",0.913837793969602,"8",0.880797077977882,"4",0.52,"8",0.275,"5",0.368640678279784,"8",0.491803278688525,1,8,4,1,1,0
"465","1",0.387695885802886,"1",0.41489672698593,"1",0.999996042514305,"1",0.119202922022118,"8",0.88,"5",0.455,"9",0.563979550788422,"8",0.491803278688525,8,1,4,1,1,1
"466","1",0.387695885802886,"1",0.41489672698593,"1",0.999996042514305,"1",0.119202922022118,"8",0.88,"5",0.455,"9",0.563979550788422,"8",0.491803278688525,8,1,4,1,1,1
"467","8",0.517453152030587,"1",0.295079526417375,"8",0.999996317350629,"1",0.119202922022118,"8",0.92,"8",0.41,"5",0.395358755024202,"8",0.491803278688525,4,8,5,1,8,1
"468","4",0.243090446971623,"8",0.262188410451064,"4",0.999992453893914,"4",0.119202922022118,"8",0.8,"5",0.365,"11",0.443082155508866,"8",0.491803278688525,4,4,3,0,4,0
"469","8",0.624425015588068,"8",0.96865954572061,"8",0.999998708850583,"8",0.999954602131298,"4",0.6,"8",0.5,"3",0.607077707196652,"8",0.491803278688525,4,8,6,1,8,1
"470","8",0.453407007653207,"8",0.806342814205045,"8",0.999365608929339,"8",0.997527376843365,"8",0.92,"8",0.365,"5",0.567313219014735,"8",0.491803278688525,8,8,7,0,8,0
"471","8",0.948166152908752,"8",0.997907615594626,"8",1,"8",0.999999984770021,"8",1,"8",0.635,"5",0.567302352219969,"8",0.491803278688525,8,8,7,0,8,0
"472","8",0.88046166782994,"8",0.985011423673959,"8",0.999999953820538,"8",0.982013790037908,"8",1,"8",0.52,"5",0.567313219014735,"8",0.491803278688525,8,8,7,0,8,0
"473","8",0.772491099732592,"8",0.728933097602273,"8",0.999999999985983,"8",0.5,"8",0.96,"8",0.58,"5",0.414725342232822,"8",0.491803278688525,8,8,7,0,8,0
"474","8",0.481298277172887,"8",0.835479565813676,"8",0.999999998859989,"8",0.997527376843365,"8",0.96,"8",0.52,"5",0.567304781011343,"8",0.491803278688525,8,8,7,0,8,0
"475","5",0.886306957460234,"5",0.942385599566149,"5",0.999999999951203,"5",0.999664649869534,"5",1,"5",0.895,"5",0.567305723592041,"5",0.936170212765957,5,5,8,0,5,0
"476","1",0.489235265037871,"8",0.452913459672783,"1",0.693653015138559,"1",0.119202922022118,"4",0.72,"1",0.285,"3",0.330706879771045,"7",0.4,1,1,4,0,4,1
"477","8",0.64608762503574,"8",0.271640915499123,"8",0.99998512511163,"8",0.5,"8",0.96,"8",0.405,"2",0.70620255988963,"8",0.491803278688525,8,8,7,0,8,0
"478","4",0.166143521759783,"6",0.261678520658583,"6",0.874387802194282,"11",0.0179862099620915,"4",0.72,"5",0.275,"1",0.844356270283584,"7",0.4,4,4,2,0,6,1
"479","8",0.482776361613117,"8",0.835479565813676,"8",0.999995441640778,"8",0.997527376843365,"8",0.96,"8",0.475,"5",0.567313219014735,"8",0.491803278688525,8,8,7,0,8,0
"480","8",0.482429420332969,"8",0.898168881157285,"8",0.999987530738082,"8",0.982013790037908,"8",0.96,"5",0.335,"5",0.567051537266364,"8",0.491803278688525,8,8,6,0,8,0
"481","8",0.611003703729267,"8",0.903387882478738,"8",0.999999999529689,"8",0.982013790037908,"8",1,"8",0.46,"5",0.56630660647202,"8",0.491803278688525,8,8,7,0,8,0
"482","1",0.421954513770562,"1",0.299770428680677,"8",0.794256904683259,"1",0.119202922022118,"8",0.96,"8",0.335,"5",0.567175220365468,"8",0.491803278688525,8,8,4,0,8,0
"483","8",0.619114771194963,"8",0.264741494492007,"8",0.999999999999625,"8",0.5,"8",0.88,"8",0.37,"5",0.447249465616785,"8",0.491803278688525,8,8,7,0,8,0
"484","1",0.238881538513684,"7",0.883898500678799,"7",1,"7",0.999999997938846,"4",0.4,"7",0.46,"5",0.567252362700194,"7",0.4,7,7,5,0,7,0
"485","7",0.477996033099382,"7",0.832448734235681,"7",0.999999999999894,"7",0.999999997938846,"7",0.72,"7",0.5,"5",0.56728691567777,"7",0.4,7,7,7,0,7,0
"486","1",0.326132151158082,"1",0.304880262053463,"7",0.872308738616549,"1",0.119202922022118,"4",0.52,"8",0.215,"11",0.481732697424293,"7",0.4,7,1,3,1,7,0
"487","8",0.583278974031795,"8",0.286491501500782,"8",0.999986340790252,"8",0.5,"8",1,"8",0.355,"5",0.330205480541517,"8",0.491803278688525,8,8,7,0,8,0
"488","8",0.53259714759531,"8",0.866184439594814,"8",0.99999999603624,"8",0.982013790037908,"8",0.96,"8",0.42,"5",0.517755900240653,"8",0.491803278688525,8,8,7,0,8,0
"489","5",0.809421607335256,"5",0.81828367960706,"5",0.999999702314292,"5",0.999993855825398,"5",0.96,"5",0.705,"5",0.567270871545065,"8",0.491803278688525,5,5,7,0,5,0
"490","5",0.793204787383727,"5",0.553226258680742,"5",0.999999999999723,"5",0.982013790037908,"5",0.6,"5",0.625,"5",0.566884472245825,"8",0.491803278688525,5,5,7,0,5,0
"491","5",0.852212710108699,"5",0.553346698464923,"5",0.999999999999952,"5",0.999993855825398,"5",0.92,"5",0.695,"5",0.567294767129273,"8",0.491803278688525,5,5,7,0,5,0
"492","5",0.885346805484653,"5",0.553346698464923,"5",0.999999999999998,"5",0.999993855825398,"5",0.92,"5",0.68,"5",0.567313219014735,"8",0.491803278688525,5,5,7,0,5,0
"493","5",0.711234355971865,"5",0.421901396749581,"5",0.999999999996067,"5",0.999664649869534,"6",0.56,"5",0.565,"5",0.498596283750619,"8",0.491803278688525,5,5,6,0,5,0
"494","5",0.753960110149796,"5",0.894806242452187,"5",0.999999976401796,"5",0.999664649869534,"5",0.84,"5",0.605,"5",0.567313219014735,"8",0.491803278688525,5,5,7,0,5,0
"495","5",0.397031767117093,"5",0.796320996545338,"5",0.999996111714859,"5",0.999954602131298,"6",0.48,"5",0.31,"5",0.567313219014735,"8",0.491803278688525,5,5,6,0,5,0
"496","5",0.645674788401401,"5",0.868135306930932,"5",0.999973563741613,"5",0.999954602131298,"5",0.84,"5",0.575,"5",0.567309210693063,"8",0.491803278688525,5,5,7,0,5,0
"497","1",0.468473460820192,"1",0.218036853297731,"2",0.999964714074132,"1",0.119202922022118,"1",0.84,"1",0.365,"5",0.565552802330173,"1",0.326388888888889,11,1,6,1,2,1
"498","1",0.45284572087484,"1",0.768394307235586,"3",0.999653246790183,"1",0.119202922022118,"1",0.84,"1",0.355,"6",0.602920348537052,"1",0.326388888888889,11,1,6,1,3,1
"499","1",0.287386084879031,"6",0.247417832364724,"12",0.998668094610199,"1",0.119202922022118,"1",0.76,"3",0.37,"9",0.542943445234163,"1",0.277777777777778,3,1,4,1,12,1
"500","1",0.522700858491334,"1",0.280646434249652,"1",0.9999999937882,"1",0.5,"1",0.84,"1",0.425,"3",0.703092091923025,"1",0.326388888888889,9,1,7,1,1,1
"501","10",0.550152521563089,"2",0.382806100350439,"10",0.999999999485962,"10",0.982013790037908,"1",0.28,"2",0.25,"1",0.794763335893016,"1",0.277777777777778,6,1,3,1,10,1
"502","6",0.314591640514187,"6",0.612535067867052,"6",0.999999999935483,"1",0.5,"1",0.52,"6",0.265,"6",0.678462547239999,"1",0.277777777777778,6,6,5,0,6,0
"503","6",0.902175036896848,"6",0.951487093345949,"6",0.999999999999997,"6",0.982013790037908,"6",0.96,"6",0.84,"5",0.34324795701412,"6",0.822916666666667,6,6,7,0,6,0
"504","6",0.328457326237351,"6",0.271488707029435,"6",0.999999997275313,"11",0.880797077977882,"1",0.76,"6",0.45,"11",0.481618109849246,"1",0.277777777777778,9,6,4,1,6,1
"505","1",0.268763868497057,"2",0.335409140887436,"6",0.995367012896187,"1",0.119202922022118,"1",0.64,"6",0.505,"11",0.48213862791115,"1",0.277777777777778,1,1,4,0,6,1
"506","6",0.892135462470562,"6",0.970892821610275,"6",1,"6",0.999664649869534,"6",1,"6",1,"6",0.780426373719122,"6",0.822916666666667,6,6,8,0,6,0
"507","6",0.892135462470562,"6",0.970892821610275,"6",1,"6",0.999664649869534,"6",1,"6",1,"6",0.780426373719122,"6",0.822916666666667,6,6,8,0,6,0
"508","2",0.467406727324921,"2",0.470223221009624,"2",0.999980075869445,"2",0.982013790037908,"6",0.68,"2",0.52,"11",0.399832453194282,"6",0.822916666666667,2,2,5,0,2,0
"509","11",0.30906405209264,"12",0.774655973023763,"12",1,"12",1,"12",0.56,"12",0.31,"2",0.465851342991033,"1",0.277777777777778,12,12,5,0,12,0
"510","11",0.30906405209264,"12",0.774655973023763,"12",1,"12",1,"12",0.56,"12",0.31,"2",0.465851342991033,"1",0.277777777777778,12,12,5,0,12,0
"511","11",0.30906405209264,"12",0.774655973023763,"12",1,"12",1,"12",0.56,"12",0.31,"2",0.465851342991033,"1",0.277777777777778,12,12,5,0,12,0
"512","3",0.399863208793606,"3",0.394163342865497,"3",0.999999997208819,"3",0.5,"3",0.96,"3",0.42,"3",0.749565012494196,"6",0.614285714285714,3,3,7,0,3,0
"513","6",0.818484716073124,"6",0.878968746594496,"6",0.999999999999996,"6",0.982013790037908,"6",1,"6",0.845,"9",0.564966385608583,"6",0.822916666666667,2,6,7,1,6,1
"514","10",0.686388456772837,"11",0.380670189085145,"10",0.999880357756125,"2",0.119202922022118,"6",0.4,"6",0.335,"11",0.482988280098604,"1",0.277777777777778,6,6,2,0,10,1
"515","10",0.48566893250646,"2",0.442245657648052,"10",0.999992921461951,"10",0.880797077977882,"1",0.4,"2",0.255,"11",0.36161671726345,"1",0.277777777777778,6,10,3,1,10,1
"516","1",0.36497776476593,"2",0.716790951593799,"2",0.999999999999922,"2",0.5,"1",0.4,"2",0.405,"5",0.551016756372403,"1",0.277777777777778,2,2,4,0,2,0
"517","2",0.779677952025001,"2",0.52586807667611,"2",0.999997767616365,"2",0.5,"6",0.8,"2",0.4,"11",0.474086206373421,"6",0.614285714285714,2,2,5,0,2,0
"518","1",0.463584967010807,"2",0.742207410202158,"1",0.998265543011061,"1",0.880797077977882,"2",0.96,"2",0.7,"5",0.424579719339285,"2",0.62,2,2,4,0,1,1
"519","1",0.392738707727026,"1",0.393396466961704,"1",0.999999999989867,"6",0.5,"6",0.8,"6",0.595,"3",0.620229938443632,"6",0.614285714285714,2,6,4,1,1,1
"520","1",0.70076265029621,"1",0.437123624974927,"1",0.951591475111989,"2",0.5,"2",0.8,"2",0.515,"6",0.472012345447427,"2",0.666666666666667,1,2,4,1,1,0
"521","2",0.775181863123294,"2",0.445078692743486,"1",0.999965079054253,"1",0.880797077977882,"2",0.8,"2",0.685,"11",0.468330957852811,"2",0.62,2,2,5,0,1,1
"522","1",0.59203395073187,"9",0.657131155667368,"1",0.651139961540238,"1",0.5,"1",0.64,"1",0.315,"5",0.567117448227443,"1",0.277777777777778,2,1,6,1,9,1
"523","2",0.485891328238879,"6",0.507726814877765,"2",0.525961158074708,"6",0.5,"6",0.36,"6",0.615,"2",0.751412217091803,"6",0.614285714285714,2,6,5,1,2,0
"524","6",0.786239128036869,"6",0.850978629822768,"6",0.999999999989933,"6",0.880797077977882,"6",1,"6",0.98,"6",0.812250233300071,"6",0.822916666666667,6,6,8,0,6,0
"525","6",0.920496069535127,"6",0.742655914435043,"6",0.999030725760014,"6",0.997527376843365,"6",0.92,"6",0.86,"11",0.475369391167027,"6",0.822916666666667,6,6,7,0,6,0
"526","6",0.876274523049953,"6",0.863312425138662,"6",0.999999999993968,"6",0.880797077977882,"6",1,"6",1,"6",0.812072218433939,"6",0.822916666666667,6,6,8,0,6,0
"527","6",0.933039924764049,"6",0.946465340472236,"6",0.999999999999999,"6",0.997527376843365,"6",0.96,"6",0.825,"11",0.469976796158203,"6",0.822916666666667,6,6,7,0,6,0
"528","6",0.860642912006549,"6",0.825338398524067,"6",0.999988119499039,"6",0.880797077977882,"6",0.96,"6",0.89,"2",0.750071621632948,"6",0.822916666666667,6,6,7,0,6,0
"529","1",0.434232245405174,"1",0.286344031992204,"1",0.883535557724889,"1",0.5,"1",0.52,"1",0.31,"9",0.507889880568659,"1",0.326388888888889,9,1,7,1,1,1
"530","3",0.591398514392803,"3",0.528730615395787,"3",0.999899303595334,"3",0.5,"3",1,"3",0.68,"11",0.482993986661053,"3",0.592105263157895,3,3,7,0,3,0
"531","9",0.484746304669001,"1",0.96098576033172,"9",0.99996921553745,"9",0.880797077977882,"1",0.8,"1",0.315,"6",0.366351713759223,"1",0.326388888888889,9,1,4,1,9,0
"532","10",0.85698421554514,"10",0.672403141994181,"10",1,"10",0.997527376843365,"10",0.64,"10",0.645,"11",0.481792541330836,"10",0.903225806451613,10,10,7,0,10,0
"533","10",0.874965364178502,"10",0.90601659413601,"10",1,"10",0.997527376843365,"10",0.68,"10",0.65,"11",0.482996898625154,"1",0.277777777777778,10,10,6,0,10,0
"534","11",0.545910853625268,"10",0.95819114079663,"10",0.981627915480272,"10",0.997527376843365,"10",0.84,"10",0.605,"11",0.482999825951701,"10",0.903225806451613,10,10,6,0,10,0
"535","10",0.765484191383529,"1",0.27541947390438,"10",0.999999999419128,"1",0.5,"11",0.6,"10",0.295,"11",0.476256806374338,"3",0.592105263157895,3,10,3,1,10,1
"536","1",0.643718891111653,"1",0.540842861022472,"1",0.999999999999967,"1",0.982013790037908,"1",0.48,"1",0.37,"11",0.389527920958799,"1",0.326388888888889,10,1,7,1,1,1
"537","6",0.657497284524184,"6",0.801502107684491,"6",0.999999997449962,"6",0.880797077977882,"6",0.8,"6",0.51,"6",0.812135054882671,"2",0.62,6,6,7,0,6,0
"538","1",0.312680475317385,"1",0.257324824880417,"9",0.999999162691335,"1",0.119202922022118,"1",0.64,"1",0.275,"11",0.45441921232354,"1",0.326388888888889,10,1,6,1,9,1
"539","10",0.832617734280364,"10",0.543673477069814,"10",0.999999999996834,"10",0.5,"10",0.52,"10",0.365,"11",0.482864567585426,"1",0.326388888888889,10,10,6,0,10,0
"540","10",0.842528421340485,"10",0.681863648576341,"10",0.999999999999234,"10",0.880797077977882,"10",0.84,"10",0.535,"11",0.482929669701539,"1",0.326388888888889,10,10,6,0,10,0
"541","10",0.989040268037659,"10",0.970862029321023,"10",1,"10",0.999664649869534,"10",1,"10",0.875,"11",0.482987065559253,"10",0.903225806451613,10,10,7,0,10,0
"542","10",0.886071818162408,"10",0.842738563602613,"10",0.999958080530675,"10",0.997527376843365,"10",0.6,"10",0.695,"5",0.532597712503821,"10",0.903225806451613,10,10,7,0,10,0
"543","10",0.895335869635038,"10",0.971099147053591,"10",1,"10",0.982013790037908,"10",1,"10",0.89,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"544","10",0.949898583786783,"10",0.959014285240264,"10",1,"10",0.997527376843365,"10",1,"10",0.735,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"545","10",0.949898583786783,"10",0.959014285240264,"10",1,"10",0.997527376843365,"10",1,"10",0.735,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"546","10",0.649259025959633,"10",0.478053001909673,"10",0.994690657353261,"9",0.119202922022118,"10",0.48,"10",0.35,"11",0.478775258396116,"1",0.326388888888889,10,10,5,0,10,0
"547","10",0.649259025959633,"10",0.478053001909673,"10",0.994690657353261,"9",0.119202922022118,"10",0.48,"10",0.35,"11",0.478775258396116,"1",0.326388888888889,10,10,5,0,10,0
"548","10",0.4076474516297,"10",0.474965032510706,"10",0.998423441680251,"1",0.0179862099620915,"1",0.88,"10",0.245,"11",0.482797729787026,"1",0.326388888888889,10,10,4,0,10,0
"549","10",0.513164728690687,"10",0.5784849925323,"10",0.999997731393784,"9",0.119202922022118,"1",0.88,"10",0.31,"11",0.482999825951701,"1",0.326388888888889,10,10,4,0,10,0
"550","10",0.513164728690687,"10",0.5784849925323,"10",0.999997731393784,"9",0.119202922022118,"1",0.88,"10",0.31,"11",0.482999825951701,"1",0.326388888888889,10,10,4,0,10,0
"551","10",0.319955206368794,"10",0.530781632087138,"10",0.978077863611068,"1",0.0179862099620915,"1",0.76,"10",0.32,"11",0.482996471207857,"1",0.326388888888889,10,10,4,0,10,0
"552","10",0.319955206368794,"10",0.530781632087138,"10",0.978077863611068,"1",0.0179862099620915,"1",0.76,"10",0.32,"11",0.482996471207857,"1",0.326388888888889,10,10,4,0,10,0
"553","10",0.903433120632601,"10",0.815202727701079,"10",0.999999999999963,"10",0.997527376843365,"10",1,"10",0.75,"11",0.482878681964277,"10",0.903225806451613,10,10,7,0,10,0
"554","10",0.79503276630675,"10",0.906703754485537,"10",1,"10",0.880797077977882,"10",0.8,"10",0.69,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"555","10",0.79503276630675,"10",0.906703754485537,"10",1,"10",0.880797077977882,"10",0.8,"10",0.69,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"556","9",0.395472310933072,"1",0.226574386109138,"9",0.999601653205641,"9",0.5,"9",0.8,"9",0.305,"11",0.482968036628787,"1",0.326388888888889,9,9,5,0,9,0
"557","1",0.353431121874046,"6",0.284267786730347,"6",0.939497569699826,"1",0.0179862099620915,"1",0.32,"6",0.5,"11",0.442418071442891,"1",0.326388888888889,6,1,4,1,6,0
"558","10",0.474074343984681,"10",0.896637488736515,"10",0.999999614590057,"10",0.982013790037908,"10",0.8,"10",0.685,"11",0.482995742555126,"10",0.903225806451613,10,10,7,0,10,0
"559","10",0.933456285179134,"10",0.967406572234349,"10",1,"10",0.997527376843365,"10",1,"10",0.765,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"560","1",0.664671566888543,"1",0.901939770506623,"1",0.999999978802783,"1",0.5,"1",0.96,"1",0.58,"1",0.823970930923759,"1",0.326388888888889,1,1,8,0,1,0
"561","1",0.332846902127843,"6",0.304299462941279,"6",0.999999555311647,"1",0.5,"1",0.88,"6",0.405,"2",0.736857411207092,"1",0.277777777777778,2,1,4,1,6,1
"562","10",0.967611546299442,"10",0.900639986766328,"10",1,"10",0.999664649869534,"10",0.88,"10",0.605,"11",0.482417158357934,"10",0.903225806451613,10,10,7,0,10,0
"563","10",0.856858886407375,"10",0.519497247489904,"10",0.999999999292126,"9",0.880797077977882,"10",0.88,"10",0.5,"11",0.482988859137378,"11",0.454545454545455,10,10,5,0,10,0
"564","10",0.783705323212711,"10",0.532156420951337,"10",0.999786258213405,"9",0.5,"11",0.32,"10",0.335,"11",0.482999825951701,"11",0.454545454545455,10,10,4,0,10,0
"565","10",0.743068785591191,"10",0.494564023600684,"11",0.98001000037699,"11",0.5,"1",0.32,"10",0.33,"11",0.482999825951701,"11",0.454545454545455,10,11,4,1,11,1
"566","10",0.743068785591191,"10",0.494564023600684,"11",0.98001000037699,"11",0.5,"1",0.32,"10",0.33,"11",0.482999825951701,"11",0.454545454545455,10,11,4,1,11,1
"567","10",0.6263785968207,"10",0.535587119836443,"11",0.999999208703932,"11",0.5,"11",0.32,"10",0.32,"11",0.482999825951701,"11",0.454545454545455,10,11,5,1,11,1
"568","10",0.94236406444436,"10",0.9256925235297,"10",1,"10",0.997527376843365,"10",0.96,"10",0.51,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"569","10",0.546981518642899,"10",0.88028581624433,"10",0.70183180652947,"10",0.982013790037908,"10",0.88,"10",0.7,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"570","10",0.870971603061377,"10",0.997485131040833,"10",1,"10",0.999664649869534,"10",0.68,"10",0.53,"11",0.482999825951701,"1",0.277777777777778,10,10,6,0,10,0
"571","10",0.862619548340993,"10",0.866853853498751,"10",1,"10",0.997527376843365,"10",0.88,"10",0.61,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"572","10",0.829782631312779,"10",0.53762160171233,"10",0.999999999999968,"10",0.997527376843365,"10",0.56,"10",0.43,"11",0.482990881703968,"1",0.277777777777778,10,10,6,0,10,0
"573","10",0.82818372032789,"10",0.673628437723403,"10",1,"10",0.999664649869534,"10",0.64,"10",0.495,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"574","10",0.348766396940737,"10",0.34426371970988,"1",0.99989619474792,"1",0.5,"1",0.56,"1",0.195,"2",0.440490721185262,"1",0.326388888888889,2,1,5,1,1,1
"575","1",0.469480432765594,"1",0.824933584965796,"1",0.994762569161563,"1",0.880797077977882,"1",0.56,"1",0.245,"11",0.482490482448496,"1",0.277777777777778,9,1,7,1,1,1
"576","6",0.513119251228849,"6",0.742837081515938,"6",0.999999999999993,"6",0.880797077977882,"10",0.28,"6",0.54,"11",0.365486333081879,"1",0.326388888888889,6,6,5,0,6,0
"577","6",0.690250240416892,"6",0.753158674499806,"1",0.789052762649567,"6",0.880797077977882,"6",0.96,"6",0.705,"11",0.482951037401384,"6",0.822916666666667,6,6,6,0,6,0
"578","2",0.486026339087962,"9",0.406461679045408,"2",0.924493420370688,"9",0.880797077977882,"2",0.84,"2",0.55,"11",0.430221169875641,"2",0.62,2,2,5,0,2,0
"579","11",0.342524605691434,"10",0.403414307359336,"11",0.999904808815541,"10",0.5,"1",0.6,"6",0.245,"2",0.530900527766556,"1",0.326388888888889,11,1,2,1,11,0
"580","1",0.537537487881943,"10",0.372077934604553,"1",0.999126947199027,"1",0.880797077977882,"1",0.92,"1",0.63,"3",0.370862294193559,"1",0.326388888888889,9,1,6,1,1,1
"581","1",0.44920080860137,"1",0.801085081144666,"1",0.995442553825688,"1",0.5,"1",0.88,"1",0.46,"11",0.441372657293192,"1",0.326388888888889,10,1,7,1,1,1
"582","10",0.798155413421016,"9",0.282689845902806,"10",1,"10",0.5,"9",0.28,"10",0.215,"11",0.476570366242571,"1",0.326388888888889,10,10,4,0,10,0
"583","3",0.887275108156406,"10",0.96312216173119,"3",0.838076589930398,"10",0.982013790037908,"3",0.68,"3",0.52,"11",0.482999825951701,"3",0.592105263157895,10,3,5,1,10,0
"584","11",0.432930819393467,"11",0.386537934850995,"12",0.870683824320247,"12",0.999999984770021,"11",0.32,"11",0.275,"11",0.481235062351069,"11",0.454545454545455,10,11,6,1,12,1
"585","6",0.891646981972475,"6",0.796121926884522,"6",0.999999999983998,"6",0.982013790037908,"6",0.88,"6",0.79,"11",0.480902524817632,"6",0.822916666666667,6,6,7,0,6,0
"586","10",0.443821457306903,"10",0.59949097267,"10",1,"10",0.982013790037908,"3",0.48,"3",0.34,"11",0.403143890025872,"3",0.592105263157895,10,10,4,0,10,0
"587","2",0.624598842398504,"2",0.543317706947439,"2",0.999999999867067,"2",0.5,"2",0.52,"2",0.405,"11",0.469957471001618,"6",0.614285714285714,2,2,6,0,2,0
"588","1",0.387461340175653,"5",0.637776761316472,"5",0.973745976166695,"5",0.997527376843365,"1",0.44,"1",0.315,"5",0.535329545208204,"1",0.277777777777778,2,1,4,1,5,1
"589","1",0.419930455425188,"10",0.463125845255676,"1",0.998076464449345,"5",0.997527376843365,"1",0.32,"5",0.335,"11",0.480043538300038,"1",0.277777777777778,2,1,4,1,1,1
"590","2",0.565109619254825,"2",0.760263502120867,"6",0.999864611154567,"1",0.5,"1",0.88,"1",0.32,"9",0.565973696330958,"1",0.277777777777778,1,1,4,0,6,1
"591","2",0.644155189879664,"2",0.406299413939178,"1",0.999999975331542,"1",0.880797077977882,"1",0.64,"2",0.535,"11",0.475918822102912,"2",0.62,2,2,4,0,1,1
"592","2",0.717526173859741,"2",0.563594589521279,"10",0.999999980838618,"2",0.5,"2",0.4,"2",0.505,"11",0.482899133008809,"2",0.62,2,2,6,0,10,1
"593","6",0.787830933678157,"6",0.521336791035654,"6",0.995625580606395,"1",0.5,"6",0.96,"6",0.85,"11",0.482969998399628,"6",0.822916666666667,6,6,6,0,6,0
"594","6",0.929999255650015,"6",0.959484108293073,"6",1,"6",0.999664649869534,"6",1,"6",0.86,"6",0.790050890159317,"6",0.822916666666667,6,6,8,0,6,0
"595","6",0.580110934826245,"6",0.682594747427271,"6",0.999999999989256,"1",0.119202922022118,"6",0.92,"6",0.68,"3",0.726351170271802,"6",0.614285714285714,1,6,6,1,6,1
"596","6",0.62299669070359,"10",0.606309024204646,"6",0.997829639773361,"5",0.997527376843365,"6",0.64,"6",0.405,"5",0.438153365345762,"6",0.614285714285714,2,6,5,1,6,1
"597","6",0.728126681588644,"6",0.806767221466639,"6",1,"6",0.982013790037908,"6",1,"6",0.83,"11",0.482968287664199,"6",0.822916666666667,6,6,7,0,6,0
